"","workerid","rt","content","subjectGender","speakerGender","verb","contentNr","trigger_class","response","slide_number_in_experiment","age","language","american","gender","comments","Answer.time_in_minutes"
"13064",466,4935,"Sophia got a tattoo","M","F","suggest","5","C","No",20,28,"english",0,"Male","",2.76515
"13065",466,3809,"Emily bought a car yesterday","M","F","hear","8","C","No",21,28,"english",0,"Male","",2.76515
"13066",466,6542,"Mia drank 2 cocktails last night","M","F","acknowledge","6","C","Yes",22,28,"english",0,"Male","",2.76515
"13067",466,4563,"Dana has never smoked in her life and she stopped smoking recently",NA,"M","control_bad","control_bad1","control","Yes",23,28,"english",0,"Male","",2.76515
"13068",466,5460,"Danny ate the last cupcake","F","F","reveal","11","NonProj","No",24,28,"english",0,"Male","",2.76515
"13069",466,13007,"Owen shoveled snow last winter","F","M","say","17","C","No",25,28,"english",0,"Male","",2.76515
"13070",466,4080,"Grace visited her sister","M","M","annoyed","9","NonProj","No",26,28,"english",0,"Male","",2.76515
"13071",466,2720,"Sebastian lives in the USA and has never been to the USA",NA,"F","control_bad","control_bad4","control","Yes",27,28,"english",0,"Male","",2.76515
"13072",466,4284,"Mary is pregnant","M","F","announce","1","C","No",28,28,"english",0,"Male","",2.76515
"13073",466,4030,"Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"M","control_good","control_good2","control","No",29,28,"english",0,"Male","",2.76515
"13074",466,2945,"Jon walks to work","F","M","think","19","NonProj","No",30,28,"english",0,"Male","",2.76515
"13075",466,8926,"Emma studied on Saturday morning","M","F","confirm","3","C","Yes",31,28,"english",0,"Male","",2.76515
"13076",466,6734,"Isabella ate a steak on Sunday","M","M","inform_Sam","7","C","Yes",32,28,"english",0,"Male","",2.76515
"13133",469,4846,"Josie went on vacation to France","M","M","annoyed","2","NonProj","Yes",5,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13134",469,6945,"Tony had a drink last night","F","F","hear","15","C","No",6,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13135",469,8192,"Jackson ran 10 miles","F","F","demonstrate","13","C","No",7,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13136",469,2432,"Josh learned to ride a bike yesterday","F","M","confirm","16","C","Yes",8,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13137",469,6024,"Frederick is both smarter and taller than I am",NA,"M","control_good","control_good3","control","Yes",9,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13138",469,12328,"Madison laughed loudly and she didn&quotechart laugh",NA,"M","control_bad","control_bad3","control","Yes",10,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13139",469,2832,"Olivia sleeps until noon","M","M","prove","4","C","No",11,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13140",469,1639,"Frank got a cat","F","M","announce","12","C","Yes",12,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13141",469,1287,"Julian dances salsa","F","F","be_right_that","18","C","No",13,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13142",469,1424,"Emily bought a car yesterday","M","F","admit","8","C","Yes",14,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13143",469,1280,"Vanessa is really good at math, but I&quotecharm not",NA,"M","control_good","control_good4","control","No",15,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13144",469,1248,"Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"F","control_good","control_good2","control","Yes",16,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13145",469,3256,"Grace visited her sister","M","F","acknowledge","9","C","Yes",17,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13146",469,1527,"Hendrick&quotechars car is completely red and his car is not red",NA,"M","control_bad","control_bad2","control","No",18,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13147",469,1024,"Mia drank 2 cocktails last night","M","M","inform_Sam","6","C","Yes",19,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13148",469,1056,"Sebastian lives in the USA and has never been to the USA",NA,"F","control_bad","control_bad4","control","No",20,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13149",469,1208,"Isabella ate a steak on Sunday","M","M","confess","7","C","Yes",21,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13150",469,1017,"Danny ate the last cupcake","F","F","see","11","NonProj","No",22,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13151",469,823,"Charley speaks Spanish","F","F","discover","20","NonProj","Yes",23,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13152",469,856,"Mary is pregnant","M","F","reveal","1","NonProj","No",24,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13153",469,1456,"Sophia got a tattoo","M","F","pretend","5","NonProj","Yes",25,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13154",469,1039,"Owen shoveled snow last winter","F","M","think","17","NonProj","No",26,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13155",469,1135,"Jon walks to work","F","M","suggest","19","C","Yes",27,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13156",469,1225,"Jayden rented a car","F","M","know","14","NonProj","No",28,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13157",469,1224,"Emma studied on Saturday morning","M","F","establish","3","NonProj","Yes",29,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13158",469,1111,"Dana has never smoked in her life and she stopped smoking recently",NA,"F","control_bad","control_bad1","control","No",30,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13159",469,992,"Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"F","control_good","control_good1","control","Yes",31,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13160",469,967,"Zoe calculated the tip","M","F","say","10","C","No",32,28,"ENGLISH",0,"Male","NICE",1.17321666666667
"13217",472,7997,"Jackson ran 10 miles","F","M","prove","13","C","Yes",5,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13218",472,13613,"Emily bought a car yesterday","M","M","inform_Sam","8","C","Yes",6,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13219",472,6522,"Danny ate the last cupcake","F","M","think","11","NonProj","Yes",7,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13220",472,31260,"Emma studied on Saturday morning","M","F","know","3","NonProj","No",8,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13221",472,10470,"Owen shoveled snow last winter","F","M","say","17","C","No",9,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13222",472,5953,"Madison laughed loudly and she didn&quotechart laugh",NA,"F","control_bad","control_bad3","control","Yes",10,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13223",472,15828,"Grace visited her sister","M","M","demonstrate","9","C","No",11,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13224",472,9543,"Sophia got a tattoo","M","F","establish","5","NonProj","No",12,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13225",472,5249,"Josie went on vacation to France","M","F","acknowledge","2","C","No",13,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13226",472,13643,"Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"F","control_good","control_good2","control","No",14,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13227",472,7256,"Mary is pregnant","M","F","annoyed","1","NonProj","Yes",15,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13228",472,9910,"Charley speaks Spanish","F","M","confirm","20","C","No",16,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13229",472,7502,"Vanessa is really good at math, but I&quotecharm not",NA,"F","control_good","control_good4","control","No",17,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13230",472,19051,"Josh learned to ride a bike yesterday","F","F","pretend","16","NonProj","No",18,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13231",472,4928,"Jon walks to work","F","F","discover","19","NonProj","No",19,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13232",472,5136,"Tony had a drink last night","F","F","announce","15","C","No",20,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13233",472,5374,"Frank got a cat","F","F","confess","12","C","No",21,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13234",472,5427,"Zoe calculated the tip","M","M","reveal","10","NonProj","No",22,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13235",472,8052,"Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"M","control_good","control_good1","control","No",23,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13236",472,4988,"Jayden rented a car","F","M","hear","14","C","No",24,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13237",472,6328,"Dana has never smoked in her life and she stopped smoking recently",NA,"M","control_bad","control_bad1","control","Yes",25,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13238",472,7016,"Olivia sleeps until noon","M","M","be_right_that","4","C","Yes",26,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13239",472,5026,"Isabella ate a steak on Sunday","M","F","admit","7","C","No",27,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13240",472,5899,"Hendrick&quotechars car is completely red and his car is not red",NA,"M","control_bad","control_bad2","control","Yes",28,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13241",472,5580,"Mia drank 2 cocktails last night","M","M","suggest","6","C","No",29,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13242",472,4299,"Sebastian lives in the USA and has never been to the USA",NA,"M","control_bad","control_bad4","control","Yes",30,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13243",472,8043,"Julian dances salsa","F","F","see","18","NonProj","No",31,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13244",472,7461,"Frederick is both smarter and taller than I am",NA,"F","control_good","control_good3","control","No",32,61,"English",0,"Female","I really am having fun with this. A fair price is based on right/wrong answers.",4.12256666666667
"13245",473,7944,"Jon walks to work","F","F","reveal","19","NonProj","Yes",5,48,"English",0,"Male","Gray survey, more than fair pricing, can be a little challenging to do",6.12706666666667
"13246",473,12034,"Jackson ran 10 miles","F","F","discover","13","NonProj","Yes",6,48,"English",0,"Male","Gray survey, more than fair pricing, can be a little challenging to do",6.12706666666667
"13247",473,20326,"Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"F","control_good","control_good1","control","No",7,48,"English",0,"Male","Gray survey, more than fair pricing, can be a little challenging to do",6.12706666666667
"13248",473,10176,"Emma studied on Saturday morning","M","M","inform_Sam","3","C","Yes",8,48,"English",0,"Male","Gray survey, more than fair pricing, can be a little challenging to do",6.12706666666667
"13249",473,13530,"Josie went on vacation to France","M","F","establish","2","NonProj","No",9,48,"English",0,"Male","Gray survey, more than fair pricing, can be a little challenging to do",6.12706666666667
"13250",473,17585,"Madison laughed loudly and she didn&quotechart laugh",NA,"F","control_bad","control_bad3","control","Yes",10,48,"English",0,"Male","Gray survey, more than fair pricing, can be a little challenging to do",6.12706666666667
"13251",473,11755,"Julian dances salsa","F","F","announce","18","C","No",11,48,"English",0,"Male","Gray survey, more than fair pricing, can be a little challenging to do",6.12706666666667
"13252",473,11122,"Dana has never smoked in her life and she stopped smoking recently",NA,"F","control_bad","control_bad1","control","Yes",12,48,"English",0,"Male","Gray survey, more than fair pricing, can be a little challenging to do",6.12706666666667
"13253",473,23340,"Owen shoveled snow last winter","F","F","confirm","17","C","Yes",13,48,"English",0,"Male","Gray survey, more than fair pricing, can be a little challenging to do",6.12706666666667
"13254",473,7340,"Sebastian lives in the USA and has never been to the USA",NA,"M","control_bad","control_bad4","control","Yes",14,48,"English",0,"Male","Gray survey, more than fair pricing, can be a little challenging to do",6.12706666666667
"13255",473,11179,"Hendrick&quotechars car is completely red and his car is not red",NA,"F","control_bad","control_bad2","control","Yes",15,48,"English",0,"Male","Gray survey, more than fair pricing, can be a little challenging to do",6.12706666666667
"13256",473,17439,"Charley speaks Spanish","F","M","pretend","20","NonProj","No",16,48,"English",0,"Male","Gray survey, more than fair pricing, can be a little challenging to do",6.12706666666667
